komentar,value,clean_text,sentiment,sentiment_label
"Tingkat kan lagi keamanan nya . Masak saya gk pesen barang . Tapi ada paket dateng atas nama saya ,alamat ,nomer tlpn . Mohon tingkatkan lagi keamanannya . Agar data konsumen tidak di salahgunakan",3,tingkat keamanan nya masak pesen barang paket dateng nama alamat nomer tlpn mohon tingkatkan keamanannya data konsumen salahgunakan,0.0,netral
"Ketika sudah memesan sesuatu,, harusnya ada pesanannya,, tapi kok ini belum ada,, mohon diperbaiki,, biar tidak ada lagi kasus pesanan ganda,, ini sudah ke sekian kalinya saya menerima paket yang sama berkali kali TOLONG DIPERBAIKI",1,memesan pesanannya mohon diperbaiki biar pesanan ganda sekian kalinya menerima paket berkali kali tolong diperbaiki,0.0,netral
"aplikasi bagus banget ga ada iklannya, belanja juga lebih mudah dan hemat karena ada gratis ongkir nya terimakasih lazada sukses selalu",5,aplikasi bagus banget ga iklannya belanja mudah hemat gratis ongkir nya terimakasih lazada sukses,0.0516,positif
"untuk saat ini,lazada jadi tempat belanja online yng pling menyenangkan.bnyak gratis ongkir,diskon,gampang dpt koin,lebih murah dari yng lain.banyakin LG gratis ongkirnya dan diskonnya ya laz,,dan semoga semakin lama pake aplikasi lazada,ongkirnya ga semakin mahal,tp semakin dipermudah buat belanja",5,inilazada belanja online yng pling menyenangkanbnyak gratis ongkirdiskongampang dpt koinlebih murah yng lainbanyakin lg gratis ongkirnya diskonnya ya lazdan semoga pake aplikasi lazadaongkirnya ga mahaltp dipermudah belanja,0.1027,positif
"awal nya belanja di lazada Setu banget gratis ongkir dan banyak promo Dan vocer belanja juga, tapi kok makin lama makin gede aja ongkir nya, jadi gak mood lagi belanjanya",2,nya belanja lazada setu banget gratis ongkir promo vocer belanja gede aja ongkir nya gak mood belanjanya,0.0516,positif
"Kayanya emang udah ngga boleh belanja lg di lazada. Dulu berlimpah voucher, jd sering belanja di lazada. Skr bersih ga ada voucher apa2, gratis ongkir pun ngga. Tdk bs bersaing sama oren & ijo yg masih konsisten ksh promo2nya. Ud berkali kali lapor CS ttp ga ada progressnya. Ntarlah balik lg ke lazada klo ky dulu lg.",1,kayanya emang udah ngga belanja lg lazada berlimpah voucher jd belanja lazada skr bersih ga voucher apa2 gratis ongkir ngga tdk bs bersaing oren ijo konsisten ksh promo2nya ud berkali kali lapor cs ttp ga progressnya ntarlah lg lazada klo ky lg,0.0516,positif
"Belanja di lazada emang asyik banyak promonya,, cuma 1 aja yg bikin sedikit kecewa,, koinnya kalau di pakai yg muncul cuma sedikit.. Banyak koin ku sampai 200k lebih gak kepakai lama"" Hilang karna hangus..",4,belanja lazada emang asyik promonya 1 aja bikin kecewa koinnya pakai muncul koin ku 200k gak kepakai hilang karna hangus,0.0,netral
"kocak ini lazada, dpt diskon plus potongan pembayaran klo pake dana, berhasil tuh kan di order. gw cuma bayar 6 rb segtu byk 7 macem belanjaan plus gratis ongkir. eh gk bgtu lama di cancel dong sama lazada nya🤣🤣 katanya stock abis dari lazada choice nya. pas ak chek di akun lain barang nya masih ad, stop lah tipu tipu",1,kocak lazada dpt diskon plus potongan pembayaran klo pake dana berhasil tuh order gw bayar 6 rb segtu byk 7 macem belanjaan plus gratis ongkir eh bgtu cancel lazada nya stock abis lazada choice nya pas ak chek akun barang nya ad stop tipu tipu,-0.4588,negatif
"lazada sangat membantu saya dalam berbelanja tanpa harus kemana mana!!! saran...lebih ditingkatkan lagi keamanan nya!!!! seller yg gak amanah jangan tampung,,,,,,,!!! sukses terus lazada",5,lazada membantu berbelanja kemana saranlebih ditingkatkan keamanan nya seller gak amanah tampung sukses lazada,0.0,netral
"Harga barangnya tiba-tiba byk yg naik, ongkir jg walaupun ngasih voucher gratis ongkir, tpi ttp byr ongkir krn ongkirnya dinaikin 2x lipat dari voucher gratis ongkir.",1,harga barangnya tibatiba byk ongkir jg ngasih voucher gratis ongkir tpi ttp byr ongkir krn ongkirnya dinaikin 2x lipat voucher gratis ongkir,0.1027,positif
"Untuk saat ini si lumayan lncar klw beli online di sini.smog lebih nymn lagi belnja d Sini,lebih meningkat lagi ke canggihnya,lebih bagus dari yg sebelah...",3,si lumayan lncar klw beli online sinismog nymn belnja d sinilebih meningkat canggihnyalebih bagus sebelah,0.0,netral
"kok bisa ya, saya nggak pesan barang cod, tiba2 datang barang dari bandung dengan penerima saya. karena kurirnya orang yg dikenal jadi saya bayar, saat dicek di keluarga tidak ada yang pesan. mohon kalau ada penjual penipu jangan dimasukkan, aman nggak nih data pribadi saya? kecewa nih",1,ya nggak pesan barang cod tiba2 barang bandung penerima kurirnya orang dikenal bayar dicek keluarga pesan mohon penjual penipu dimasukkan aman nggak nih data pribadi kecewa nih,0.0,netral
"Aplikasinya sangat bagus tetapi😔, Kenapa suka ada iklan spanduk anj🤬 gak bisa di dihilangkan iklannya ,sumpah ya, gw kesel banget apalagi pas gua main game🤬🤬🤬😡😡,Udah gua nonaktifkan Notifikasinya tetep aja ada, emang apk setan😡🤬,Ganggu aja emang apk tolol🤬,Sekian terimakasih😁🙏 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬😡😡🤬😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬😡😡😡😡🤬😡🤬😡🤬🤬🤬🤬🤬😡🤬😡😡😡😡😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡😡😡🤬😡😡😡🤬😡🤬🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬",1,aplikasinya bagus suka iklan spanduk anj gak dihilangkan iklannya sumpah ya gw kesel banget pas gua main gameudah gua nonaktifkan notifikasinya tetep aja emang apk setanganggu aja emang apk tololsekian terimakasih,0.0,netral
"Salah satu platfrom belanja terbaik. Yah lazada, semoga selalu sukses lazada, selalu senang jika berbelanja di lazada",5,salah platfrom belanja terbaik yah lazada semoga sukses lazada senang berbelanja lazada,0.0,netral
"Saya kecewa dengan lazada,dikarenakan pembatalan pesanan,akun lazada saya gk bisa COD... Itu pun bukan saya yang membatalkan pesanan, tapi dari lazada sendiri yang membatalkan pesanan, dengan alasan alamat tidak ditemukan,/tidak lengkap Padahal saya sering belanja di lazada ,,,dahulu aman aman saja,, aneh jadinya?",5,kecewa lazadadikarenakan pembatalan pesananakun lazada cod membatalkan pesanan lazada membatalkan pesanan alasan alamat ditemukantidak lengkap belanja lazada aman aman aneh,0.0,netral
Janji nya tanggal 30 udah sampe kenapa diudur tanggal 03 kalau dah gak mau ngirim paket tepat waktu mending tutup ajah aplikasi lazada nya. Gua kira lazada makin kemarih makin baik pengiriman nya. Tp malah lebih buruk dari shopy sama tiktok.,1,janji nya tanggal 30 udah sampe diudur tanggal 03 dah gak ngirim paket mending tutup ajah aplikasi lazada nya gua lazada kemarih pengiriman nya tp buruk shopy tiktok,0.0,netral
"Alhamdulillah suka belanja online di lazada, lebih banyak free ongkir nya, tolong lebih banyak lagi free ongkir dan discount nya ya sama ketepatan waktu pengiriman barangnya",5,alhamdulillah suka belanja online lazada free ongkir nya tolong free ongkir discount nya ya ketepatan pengiriman barangnya,0.765,positif
"untuk kurir dari Lazada express kurang tertib, seperti foto bukti pengiriman asal Krn sering ditaruh dpn rumah tanpa konfirmasi dan sepertinya sy kasi bintang 1 ke kurir tdk ngaruh, tetap diulang terus.",4,kurir lazada express tertib foto bukti pengiriman krn ditaruh dpn rumah konfirmasi sy kasi bintang 1 kurir tdk ngaruh diulang,0.0,netral
"aplikasi yang bagus untuk berbelanja tapi kadang ongkirnya mahal , saran saya . kurangi update agar mb tidka terlalu besar . tambahin fitur menarik seperti apk lainnya misla nya untuk : penjual live . lalu games dll.",4,aplikasi bagus berbelanja kadang ongkirnya mahal saran kurangi update mb tidka tambahin fitur menarik apk misla nya penjual live games dll,0.0,netral
"Tolong buatkan tempat pengaduan dalam aplikasi anda, karena sudah terlalu sering kurir membuat foto² untuk bukti palsu dalam penggagalan pengiriman paket pelanggan, tanpa menghubungi nomor pelanggan.",1,tolong buatkan pengaduan aplikasi kurir foto² bukti palsu penggagalan pengiriman paket pelanggan menghubungi nomor pelanggan,0.0,netral
Program simple dan pelayannya baik. Kalau soal relatif. Yang paling penting pelayannya itu ok punya serta harga plus ongkos sudah diketahui jelas sehingga kita mudah menyiapkan uang pas sebelum kita klik beli,5,program simple pelayannya relatif pelayannya ok harga plus ongkos mudah uang pas klik beli,0.296,positif
Saya ditelepon yang mengaku sebagai pihak Lazada terkait barang yang sudah saya cekout. Dia mengatakan bahwa toko yang bersangkutan mengalami kendala pengiriman barang dan diharuskan untuk melakukan pengembalian dana melalui link. Saya diberi arahan untuk mengisi akun m-banking dan dompet digital yang saya miliki pada link tersebut. Setelah beberapa saat saya mendapat pengembalian dana serta saldo saya yang terkuras habis. Saldo saya hilang karena pembayaran Q-RIS yang tidak pernah saya lakukan.,1,ditelepon mengaku lazada terkait barang cekout toko bersangkutan mengalami kendala pengiriman barang diharuskan pengembalian dana link arahan mengisi akun mbanking dompet digital miliki link pengembalian dana saldo terkuras habis saldo hilang pembayaran qris lakukan,0.0,netral
"Lazada apk belanja Online Yang sangat keren, Banyak diskon Dan Sangat Membantu Dalam Kebutuhan sehari2, pokoknya keren apalagi ada lazreward yang bisa memotong harga belanja an yang ingin kita checkout ⭐⭐⭐⭐⭐",5,lazada apk belanja online keren diskon membantu kebutuhan sehari2 pokoknya keren lazreward memotong harga belanja an checkout,0.0,netral
"Bos Q... ▶️1Apr24... Update promoe cukup besar dan banyak...⭐4 masih bertahan...trims semua nya ▶️5Mei24... Update promoe masih ok tp sedikit lesu karena display harga yg TDK sesuai dg ekspetasinya... ⭐4 masih pantas bertahan... trims semuanya ya bos Q ▶️3Jun24... Update promo semuanya masih ok tp mohon direvisi lagi agar lebih semangat belanja Q 😊🙏🙏🙏...⭐4 masih pantas bertahan... trims semuanya ya bos ▶️ 9jul'24... Update semuanya masih ok , ⭐4 masih bertahan 😊🙏",4,bos q 1apr24 update promoe banyak4 bertahantrims nya 5mei24 update promoe ok tp lesu display harga tdk sesuai dg ekspetasinya 4 bertahan trims ya bos q 3jun24 update promo ok tp mohon direvisi semangat belanja q 4 bertahan trims ya bos 9jul24 update ok 4 bertahan,0.6808,positif
sudah lebih dari 7 tahun saya belanja lewat Lazada tapi cuma 1 kali aja kecewa karena tertipu seller gk seberapa sih tapi itu pengalaman aja.. tapi tetap aja saya sangat amat puas dgn Lazada,5,7 belanja lazada 1 kali aja kecewa tertipu seller sih pengalaman aja aja puas dgn lazada,0.0,netral
"Hallo lazada tolong tambahin menu video dan live dong untuk para affiliate, biar pembeli nya banyak, kalau bagikan link ga ada yg beli soalnya temen sosmed nya itu itu aja, di wa, fb, ig semuanya sama. Karena kita bukan seleb jadi temennya ya orang terdekat aja. Tolong ditingkatkan lagi ya",4,hallo lazada tolong tambahin menu video live affiliate biar pembeli nya bagikan link ga beli temen sosmed nya aja wa fb ig seleb temennya ya orang terdekat aja tolong ditingkatkan ya,0.0,netral
Popup Iklannya ganggu banget malah gede nutupin atas layar. Notif udh dinonaktifkan tetep ada iklan. Versi baru sangat meresahkan. Report spam aja lah,1,popup iklannya ganggu banget gede nutupin layar notif udh dinonaktifkan tetep iklan versi meresahkan report spam aja,-0.3612,negatif
Aku merasa terganggu di aktivitas ku di hp soal ini aplikasi tiba tiba sering banget login sendiri dan masuk ke aplikasi nya. Tolong di perbaiki lagi sistem nya.,1,terganggu aktivitas ku hp aplikasi banget login masuk aplikasi nya tolong perbaiki sistem nya,0.0,netral
"selama bbrp tahun ini saya pakai lazada sangat terbantu dlm berbelanja online, harga terjangkau, kualitas barang bagus, selama ini saya belum pernah kecewa. promo2 nya juga bagus... sukses lazada👍",5,bbrp pakai lazada terbantu dlm berbelanja online harga terjangkau kualitas barang bagus kecewa promo2 nya bagus sukses lazada,0.0,netral
Assalamu'alaikum. Belanja Di lazada mudah dan sering mendpt harga yg murah. Dan pengiriman cepat.,5,assalamualaikum belanja lazada mudah mendpt harga murah pengiriman cepat,0.0,netral
"Banyak voucher murah banget juga banyak diskon,kalo Lazada gampang banget kalo nyari barang murah tapi nggak murahan ♥️♥️😘. harganya murah.kecuali kadang nggak sesuai pesanan.tapi pokoknya bagus banget.mohon untuk meningkatkan kualitas nya tambah baik...💪💪",5,voucher murah banget diskonkalo lazada gampang banget kalo nyari barang murah nggak murahan harganya murahkecuali kadang nggak sesuai pesanantapi pokoknya bagus bangetmohon meningkatkan kualitas nya,0.0,netral
"2 kali ketipu di kaun lazada, barang belum sampai tapi status nya sudah di terima, gimana cerita nya barang baru di pesan 2 menit yg lalu. Status nya lansung sudah diterima 😤",1,2 kali ketipu kaun lazada barang status nya terima gimana cerita nya barang pesan 2 menit status nya lansung diterima,0.0,netral
"Woy kalau iklan yang benar dong, dasar aplikasi sampah, GK bisa di cancel iklan ya, mana iklan ya GK ada simbol (X) trus aja gk ada ujung ujungnya, mana 10 Januari dah mending hapus aja iklan sampah bikin keberatan aja",1,woy iklan dasar aplikasi sampah cancel iklan ya iklan ya simbol x trus aja ujung ujungnya 10 januari dah mending hapus aja iklan sampah bikin keberatan aja,-0.25,negatif
"aplikasi anehh ada paylater nya tapi tidak bisa di gunakan alesannya karna terjadi pembatasan pdhlbayar jg awal trus ga pernah telat bener"" aplikasi aneh,kalo kyk gitu mah mending apus aja paylaternya.",1,aplikasi anehh paylater nya alesannya karna pembatasan pdhlbayar jg trus ga telat bener aplikasi anehkalo kyk gitu mah mending apus aja paylaternya,0.0,netral
Choic nya sekarang lebih mahal dari beli biasa sama serba 1000 nya hilang juga😔 Biasanya aku belanja apa apa di lazada sampe seminggu 2 kali sekarang mw belanja kadang harus mikir lagi Terus sekarang sering banget pesanan di batalkan kecewa bgt dah lama nunggu eh tau tau di batal kan,4,choic nya mahal beli serba 1000 nya hilang belanja lazada sampe seminggu 2 kali mw belanja kadang mikir banget pesanan batalkan kecewa bgt dah nunggu eh tau tau batal,0.0,netral
"4 saya kasih bintang ranking aplikasi nya bosku, nanti, esok hari bagus. Baru saya kasih bintang ranking aplikasi nya ke seluruhan 5 bintang",4,4 kasih bintang ranking aplikasi nya bosku esok bagus kasih bintang ranking aplikasi nya seluruhan 5 bintang,0.0,netral
"lumayan belanja d lazada suka males pergi ke pasar atau mini market , jadi bisa cod , kadang juga barang gak sesuai ekpetasi , sebisa mungkin penjual di Lazada harus amanah ya karena barang yang kita beli bukan dari uang hasil metik di kebun sendiri , oke mantap lah buat penjual di lazada harus amanah , biar berkah barokah , semangat dan sukses sama2 🙏🙏👌",4,lumayan belanja d lazada suka males pergi pasar mini market cod kadang barang gak sesuai ekpetasi sebisa penjual lazada amanah ya barang beli uang hasil metik kebun oke mantap penjual lazada amanah biar berkah barokah semangat sukses sama2,0.0,netral
Kenapa ngga bisa chat CS nya yah. Tiap buak chatnya ngga kebuka terus loading mulu. Padahal sinyal aku full. Buat chekout bisa.,5,ngga chat cs nya yah buak chatnya ngga kebuka loading mulu sinyal full chekout,0.0,netral
"Terimakasih lazada atas kerjasamanya..... saya sangat puas dengan performa yang anda berikan dari harga, promo,barang,pekingan, produksi sampai pengiriman saya sangat puas.... sekali lagi terimakasih",5,terimakasih lazada kerjasamanya puas performa harga promobarangpekingan produksi pengiriman puas terimakasih,0.0,netral
"Bintang saya kurangin karena dah beberapa kali,,saya dapet barang zonk,,lzd skrg banyak penjual yang ga amanah ,jail,dan jahat,,,ga amanah ga sesuai barang,jail dan jahat barang mahal ongkir mahal di kasih barang rongsok alias lecet rusak dll...kemaren saya beli baju 2 pada bolong sobek ...di ganti ga,,,kemaren nya lagi beli baju 2 datang satu jelek duit ga d balikin,,dll penjual penjual kaya gitu tolong blokir ke bukan diem aja..makasih Dan sekarang lazada pengiriman nya lemot dan ongkir mahal,",1,bintang kurangin dah kalisaya dapet barang zonklzd skrg penjual ga amanah jaildan jahatga amanah ga sesuai barangjail jahat barang mahal ongkir mahal kasih barang rongsok alias lecet rusak dllkemaren beli baju 2 bolong sobek ganti gakemaren nya beli baju 2 jelek duit ga d balikindll penjual penjual kaya gitu tolong blokir diem ajamakasih lazada pengiriman nya lemot ongkir mahal,0.0,netral
